backers_count,id,pledged,static_usd_rate,s_category,g_category,staff_pick,state,country,month_launched,currency,usd_pledged,length_days,name_length,blurb_length,goal_$,funded_percentage,converted_pledged_amount
441,1145635000,10666.25,1,361,13,1,1,21,9,13,0.001684155,0.247191011,0.698795181,0.637305699,0.000044993,0.000082622,0.001684115
32,851689355,1429,1,21,1,0,0,21,6,13,0.000225633,0.224719101,0.554216867,0.632124352,0.000024993,0.000019925,0.000225633
30,361535517,963,1,356,26,0,1,21,1,13,0.000152054,0.146067416,0.301204819,0.435233161,0.000001493,0.000223786,0.000152054
7,805087915,790,0.11036736,23,1,0,0,19,1,11,0.000013767,0.438202247,0.21686747,0.616580311,0.000033103,0.000000918,0.000013895
43,1193371994,1008,1.27477038,292,11,0,1,9,12,5,0.000202891,0.438202247,0.253012048,0.67357513,0.000010191,0.000043921,0.000204317
2,1464052642,11,1,361,13,0,0,21,5,13,0.000001737,0.157303371,0.385542169,0.663212435,0.000079993,0.000000048,0.000001737
106,356261894,6727,1,281,17,1,1,21,9,13,0.001062164,0.325842697,0.65060241,0.678756477,0.000059993,0.000039081,0.001062164
1,549703953,55,1,356,26,0,0,21,11,13,0.000008684,0.314606742,0.240963855,0.668393782,0.000239993,0.00000008,0.000008684
17,1458731250,1075,1,24,1,0,1,21,10,13,0.000169738,0.988764045,0.385542169,0.471502591,0.000009993,0.000037472,0.000169738
1,845075724,12,1,345,26,0,0,21,12,13,0.000001895,0.303370787,0.21686747,0.331606218,0.000019993,0.000000209,0.000001895
5,731620505,2518.8,0.05417734,263,9,0,0,15,8,8,0.000021547,0.438202247,0.156626506,0.32642487,0.000002702,0.00001756,0.000021
2,980522602,10,1.18697602,29,11,0,0,12,12,4,0.000001874,0.325842697,0.13253012,0.616580311,0.000296737,0.000000014,0.000001895
1,476744344,50,1,322,14,0,0,21,3,13,0.000007895,0.325842697,0.313253012,0.528497409,0.000011993,0.000001452,0.000007895
102,1249499857,30127,1,263,9,0,1,21,6,13,0.004756923,0.325842697,0.180722892,0.683937824,0.000099993,0.000105015,0.004756924
19,1708022460,835,1,348,26,0,1,21,10,13,0.000131843,0.08988764,0.602409639,0.683937824,0.000004993,0.000058212,0.000131843
63,838922469,5808,1,345,26,1,1,21,8,13,0.000917058,0.213483146,0.518072289,0.647668394,0.000049993,0.000040491,0.000917058
2,1766294698,2300,1.5727227,29,11,0,0,9,2,5,0.00057115,0.314606742,0.373493976,0.678756477,0.00047181,0.000002672,0.00054174
146,159377006,3126,1,29,11,0,1,21,1,13,0.000493582,0.325842697,0.469879518,0.642487047,0.000029993,0.000036322,0.000493582
127,1464505318,7710,1.2263348,263,9,0,1,0,3,4,0.00149291,0.438202247,0.34939759,0.647668394,0.00006131,0.00005375,0.001470009
333,1027675677,29370,1,29,11,1,1,21,1,13,0.004637396,0.404494382,0.674698795,0.683937824,0.000249993,0.000040951,0.004637396
24,917907929,965,1,23,1,0,1,21,2,13,0.000152369,0.696629213,0.168674699,0.569948187,0.000005993,0.000056063,0.000152369
0,983644960,0,1,23,1,0,0,21,12,13,0,0.629213483,0.686746988,0.689119171,0.000009993,0,0
30,1355904910,1501.5,1,328,18,0,1,21,7,13,0.00023708,0.460674157,0.313253012,0.559585492,0.000014993,0.000034892,0.000237001
57,1083942866,1904,0.77888717,29,11,0,1,3,11,1,0.000234159,0.325842697,0.638554217,0.668393782,0.000013234,0.00003904,0.00023337
1,80741804,1,1.31034293,51,16,0,0,9,8,5,0.000000207,0.325842697,0.313253012,0.523316062,0.001310336,0,0.000000158
10,342636343,952,1,258,7,0,0,21,11,13,0.000150317,0.662921348,0.421686747,0.191709845,0.000199993,0.000001659,0.000150317
718,1475645703,107084,1.29850062,263,9,0,1,9,11,5,0.021955179,0.382022472,0.518072289,0.694300518,0.000194768,0.000248846,0.02127155
15,923708761,1500,1,24,1,0,1,21,11,13,0.000236844,0.325842697,0.43373494,0.694300518,0.000014993,0.000034858,0.000236844
5,1716462332,256,1,361,13,0,1,21,1,13,0.000040421,0.494382022,0.469879518,0.689119171,0.000002493,0.000035694,0.000040421
64,573157149,3190,1,24,1,0,1,21,3,13,0.000503687,0.325842697,0.457831325,0.694300518,0.000029993,0.000037065,0.000503687
7,793717762,440,0.70148019,328,18,0,0,1,9,0,0.000048735,0.325842697,0.445783133,0.466321244,0.000035067,0.000003067,0.000048948
27,518336658,2512,1,356,26,0,1,21,5,13,0.000396634,0.06741573,0.373493976,0.419689119,0.000000393,0.002189055,0.000396634
373,1345901115,30701,1,263,9,0,1,21,5,13,0.004847555,0.438202247,0.43373494,0.632124352,0.000259993,0.00004116,0.004847556
14,1736617168,176,1,345,26,0,0,21,12,13,0.00002779,0.662921348,0.638554217,0.689119171,0.000499993,0.000000123,0.00002779
574,986815150,80939,0.79167099,361,13,1,1,3,2,1,0.01011749,0.314606742,0.421686747,0.461139896,0.000395828,0.000056427,0.009997166
32,2091235632,2050,1,24,1,0,1,21,6,13,0.000323686,0.359550562,0.518072289,0.647668394,0.000019993,0.000035729,0.000323686
95,1137400324,12196,1,292,11,0,1,21,1,13,0.001925696,0.494382022,0.457831325,0.492227979,0.000119993,0.000035427,0.001925696
2,1849483845,41,1,263,9,0,0,21,9,13,0.000006474,0.404494382,0.674698795,0.663212435,0.000009993,0.000001429,0.000006474
63,2098341255,1637.5,1,21,1,0,1,21,7,13,0.000258554,0.06741573,0.325301205,0.611398964,0.000009993,0.000057079,0.000258475
39,394089817,3866,0.7843857,276,15,0,1,3,3,1,0.000478808,0.325842697,0.180722892,0.668393782,0.000028937,0.00003652,0.000485687
0,1626466267,0,1.65731115,270,12,0,0,9,8,5,0,0.325842697,0.228915663,0.424870466,0.000006622,0,0
77,1395178749,6453,1,263,9,0,1,21,5,13,0.001018901,0.325842697,0.698795181,0.689119171,0.000049993,0.000044987,0.001018901
9,1841068852,418,1,263,9,0,0,21,7,13,0.000066,0.640449438,0.337349398,0.689119171,0.000099993,0.000001457,0.000066
35,1838474836,805,1.35125092,356,26,0,1,9,1,5,0.000171752,0.325842697,0.506024096,0.502590674,0.000003371,0.000112241,0.000178422
10,845715794,709.08,1,29,11,0,1,21,8,13,0.000111961,0.146067416,0.385542169,0.678756477,0.000004993,0.000049434,0.000111948
28,71431850,1550,1,345,26,0,1,21,4,13,0.000244738,0.325842697,0.554216867,0.689119171,0.000011993,0.000045024,0.000244738
1,1246134039,1,1,345,26,0,0,21,9,13,0.000000158,0.235955056,0.385542169,0.668393782,0.000004993,0.00000007,0.000000158
13,261170451,302,1,292,11,0,1,21,2,13,0.000047684,0.314606742,0.626506024,0.694300518,0.000002993,0.00003509,0.000047684
102,1729397069,25028,1,49,18,0,1,21,8,13,0.003951813,0.325842697,0.277108434,0.626943005,0.000249993,0.000034897,0.003951813
4,448033941,100,1,356,26,0,0,21,10,13,0.00001579,0.651685393,0.253012048,0.476683938,0.000019993,0.000001743,0.00001579
106,150450934,5635.52,1,24,1,0,1,21,5,13,0.000889824,0.382022472,0.168674699,0.652849741,0.000054993,0.000035716,0.000889742
488,1334457951,37424,0.78320005,24,1,1,1,1,10,0,0.004627998,0.235955056,0.421686747,0.621761658,0.000234953,0.000043484,0.004560817
1296,1789916356,53497.01,1,51,16,0,1,21,8,13,0.008446946,0.303370787,0.578313253,0.683937824,0.000349993,0.000053279,0.008446946
53,649331606,3441.52,1,356,26,0,1,21,6,13,0.000543401,0.213483146,0.65060241,0.404145078,0.000019993,0.000059981,0.000543319
26,1698698646,1416,1,356,26,0,1,21,3,13,0.00022358,0.314606742,0.614457831,0.155440415,0.000007993,0.000061698,0.00022358
49,447665041,3065,1,24,1,0,1,21,11,13,0.00048395,0.539325843,0.409638554,0.694300518,0.000029993,0.000035613,0.00048395
28,1448433526,1335,1.13850999,51,16,0,0,8,11,4,0.000239987,0.325842697,0.469879518,0.269430052,0.000091074,0.000005817,0.000239054
56,690607922,1009,1,322,14,0,1,21,10,13,0.000159317,0.314606742,0.337349398,0.331606218,0.000004993,0.000070343,0.000159317
1,555090987,15,1,345,26,0,0,21,8,13,0.000002368,0.325842697,0.506024096,0.678756477,0.000099993,0.000000052,0.000002368
2,109390317,52,1,281,17,0,0,21,10,13,0.000008211,0.662921348,0.409638554,0.632124352,0.000099993,0.000000181,0.000008211
5,1605915427,346.01,1,270,12,0,0,21,4,13,0.000054633,0.662921348,0.56626506,0.694300518,0.000999993,0.000000121,0.000054632
23,1759407482,685,0.75812425,348,26,0,1,3,8,1,0.000081998,0.325842697,0.337349398,0.611398964,0.000001509,0.000119387,0.000081474
3,530520280,121,1,278,15,0,0,21,6,13,0.000019105,0.494382022,0.192771084,0.663212435,0.000009993,0.000004218,0.000019105
10,1175724647,315,1,24,1,0,0,21,3,13,0.000049737,0.325842697,0.626506024,0.683937824,0.000149993,0.000000732,0.000049737
206,1291498919,10829,1.13033944,29,11,0,1,5,9,4,0.001932713,0.314606742,0.277108434,0.341968912,0.000113027,0.000037747,0.00193817
2,1075747867,38,1.17048596,278,15,0,0,5,10,4,0.000007023,0.146067416,0.397590361,0.67357513,0.000087779,0.000000177,0.000006947
20,922947326,10179,1,29,11,0,0,21,8,13,0.00160722,0.438202247,0.168674699,0.632124352,0.000239993,0.000014784,0.00160722
4,1736339078,76,1,345,26,0,0,21,12,13,0.000012,0.370786517,0.361445783,0.67357513,0.000049993,0.00000053,0.000012
25,985086078,660,1,24,1,0,1,21,6,13,0.000104211,0.157303371,0.662650602,0.471502591,0.000005993,0.000038343,0.000104211
2,2107726324,110,1,278,15,0,0,21,11,13,0.000017369,0.662921348,0.674698795,0.642487047,0.000149993,0.000000256,0.000017369
155,664910028,30037.29,0.75120587,23,1,1,1,3,6,1,0.003562788,0.325842697,0.530120482,0.694300518,0.000215664,0.000036469,0.003627496
0,1576459335,0,1,24,1,0,0,21,5,13,0,0.202247191,0.240963855,0.663212435,0.000007493,0,0
213,1001981525,20339,1.31253921,263,9,0,1,9,11,5,0.004215141,0.337078652,0.698795181,0.689119171,0.000262501,0.000035448,0.004302658
20,749074584,850,1.05309272,345,26,1,1,5,3,4,0.000141337,0.280898876,0.301204819,0.683937824,0.000007891,0.000039505,0.000143211
28,848467114,1480.5,1.21611005,29,11,0,1,9,3,5,0.000284283,0.314606742,0.614457831,0.689119171,0.000014586,0.000043006,0.000289107
9,1813956631,1300,1,328,18,0,1,21,3,13,0.000205264,0.213483146,0.373493976,0.647668394,0.000012493,0.000036252,0.000205264
1,509183608,1,1,356,26,0,0,21,9,13,0.000000158,0.191011236,0.168674699,0.139896373,0.000059993,0.000000006,0.000000158
5,1011477077,76,1,49,18,0,0,21,4,13,0.000012,0.325842697,0.337349398,0.658031088,0.000004993,0.000005298,0.000012
5,1073132029,565,1,24,1,0,1,21,3,13,0.000089211,0.168539326,0.409638554,0.658031088,0.000004493,0.000043766,0.000089211
10,1756782054,312,1.27430254,21,1,0,0,9,1,5,0.000062777,0.325842697,0.313253012,0.632124352,0.000006364,0.000021751,0.000063632
16,1313520936,19018.8,0.05220611,278,15,0,0,15,9,8,0.000156774,0.303370787,0.590361446,0.668393782,0.000037372,0.000009259,0.000160422
0,2059462123,0,1,355,26,0,0,21,5,13,0,0.325842697,0.313253012,0.523316062,0.000009993,0,0
21,791063650,1155,1,276,15,1,1,21,5,13,0.00018237,0.325842697,0.602409639,0.658031088,0.000005993,0.000067101,0.00018237
57,35617296,3214,1,263,9,1,1,21,10,13,0.000507477,0.325842697,0.493975904,0.626943005,0.000014993,0.000074688,0.000507477
2,1235424560,15,1.2313618,356,26,0,0,7,3,4,0.000002916,0.314606742,0.638554217,0.689119171,0.000123129,0.000000052,0.000002842
72,1140559255,4332,1.48771224,29,11,0,0,9,3,5,0.001017601,0.325842697,0.34939759,0.595854922,0.000743849,0.00000302,0.000999953
8,1038928604,753,1,356,26,0,0,21,4,13,0.000118895,0.314606742,0.265060241,0.295336788,0.000069993,0.00000375,0.000118895
1,1487980489,100,1,49,18,0,0,21,12,13,0.00001579,0.325842697,0.289156627,0.497409326,0.000259993,0.000000134,0.00001579
4,1999327650,66,1,347,26,0,0,21,10,13,0.000010421,0.494382022,0.313253012,0.663212435,0.000024993,0.00000092,0.000010421
1,1091888068,11,1.0432424,345,26,0,0,8,12,4,0.000001812,0.662921348,0.253012048,0.518134715,0.000156479,0.000000026,0.000001737
3,698616157,37,1,348,26,0,0,21,7,13,0.000005842,0.325842697,0.518072289,0.450777202,0.000000993,0.000012897,0.000005842
2,652325544,1118.8,0.0493103,263,9,0,0,15,12,8,0.000008711,0.325842697,0.265060241,0.476683938,0.000036976,0.00000052,0.000009
661,2095557500,112476.44,1,263,9,0,1,21,4,13,0.017759543,0.438202247,0.614457831,0.621761658,0.000149993,0.000261377,0.017759476
880,1061194413,57875.66,1,29,11,0,1,21,10,13,0.009138316,0.325842697,0.481927711,0.694300518,0.000149993,0.000134494,0.009138213
1,1651564322,1,1,348,26,0,0,21,12,13,0.000000158,0.325842697,0.060240964,0.196891192,0.000049993,0.000000007,0.000000158
133,1445564858,9093,0.77573802,33,11,0,1,3,4,1,0.001113762,0.325842697,0.204819277,0.694300518,0.00003878,0.000063392,0.001117112
27,2008803364,1598.19,0.81164285,345,26,0,1,3,6,1,0.000204816,0.471910112,0.34939759,0.549222798,0.000012167,0.000037139,0.000194054
3,982438147,111,1,355,26,0,0,21,11,13,0.000017526,0.325842697,0.180722892,0.678756477,0.000009993,0.000003869,0.000017526
0,730964293,0,1,29,11,0,0,21,4,13,0,0.224719101,0.289156627,0.637305699,0.000074993,0,0
6,137092311,730,0.15085202,23,1,0,0,6,9,3,0.000017388,0.662921348,0.240963855,0.341968912,0.000015078,0.000002545,0.000016895
50,997495475,1626,1.35720568,293,11,0,1,9,1,5,0.000348447,0.325842697,0.301204819,0.362694301,0.000020351,0.000037786,0.000357634
11,385853953,2755,0.12097759,49,18,0,0,17,10,9,0.000052626,0.325842697,0.289156627,0.689119171,0.000036286,0.000003201,0.000050842
277,1009517980,21550.73,1,30,11,1,1,21,2,13,0.003402767,0.269662921,0.108433735,0.32642487,0.000199993,0.00003756,0.003402652
2,1296755660,66,1,23,1,0,0,21,1,13,0.000010421,0.348314607,0.686746988,0.694300518,0.000029993,0.000000767,0.000010421
57,1757032586,12850,0.11329647,258,7,0,1,19,4,11,0.000229874,0.213483146,0.096385542,0.518134715,0.000014155,0.000035834,0.000241423
6,1515363352,270,1,328,18,0,0,21,5,13,0.000042632,0.325842697,0.397590361,0.683937824,0.000009993,0.000009412,0.000042632
85,26498651,19456,1,263,9,0,1,21,12,13,0.003072018,0.404494382,0.698795181,0.683937824,0.000159993,0.000042387,0.003072019
20,2013862256,1553,1,21,1,0,1,21,1,13,0.000245212,0.325842697,0.240963855,0.440414508,0.000014993,0.000036089,0.000245212
279,402522272,63450.5,1,51,16,0,1,21,1,13,0.010018559,0.662921348,0.144578313,0.310880829,0.000249993,0.000088469,0.010018482
49,1609338479,12140,1.30435747,293,11,1,1,9,11,5,0.002500262,0.325842697,0.277108434,0.409326425,0.000078254,0.000070528,0.002448489
12,634737497,371,1,355,26,0,1,21,11,13,0.000058579,0.101123596,0.204819277,0.528497409,0.000002293,0.000056227,0.000058579
105,1202873296,10411,1,281,17,1,1,21,3,13,0.001643852,0.325842697,0.060240964,0.694300518,0.000099993,0.00003629,0.001643852
117,1204305548,53631,1,263,9,0,1,21,7,13,0.008468103,0.235955056,0.481927711,0.606217617,0.000499993,0.000037389,0.008468104
8,301642326,370,1.53351889,21,1,0,1,9,4,5,0.00008959,0.325842697,0.144578313,0.362694301,0.00000536,0.000036849,0.000089685
226,83478995,17451,1,51,16,0,1,21,1,13,0.002755437,0.494382022,0.674698795,0.678756477,0.000099993,0.00006083,0.002755438
2,841870765,2,1,361,13,0,0,21,9,13,0.000000316,0.325842697,0.204819277,0.678756477,0.000024993,0.000000028,0.000000316
57,509818558,27653,0.11263584,263,9,0,1,19,3,11,0.000491801,0.06741573,0.56626506,0.347150259,0.000011256,0.000096392,0.00049374
121,923768894,10858,1,356,26,0,1,21,1,13,0.001714431,0.606741573,0.373493976,0.663212435,0.000009993,0.000378483,0.001714431
1,1823176498,5,1,328,18,0,0,21,4,13,0.000000789,0.494382022,0.301204819,0.611398964,0.000029993,0.000000058,0.000000789
1,1629277075,10,0.75386355,23,1,0,0,20,1,12,0.00000119,0.325842697,0.120481928,0.533678756,0.000150766,0.000000017,0.000001105
641,1880641710,75217,1,263,9,1,1,21,11,13,0.011876439,0.359550562,0.301204819,0.435233161,0.000199993,0.000131094,0.01187644
46,969283635,9041,1,361,13,0,1,21,11,13,0.001427535,0.325842697,0.590361446,0.689119171,0.000089993,0.000035016,0.001427535
37,1551819244,2010,1,24,1,0,1,21,5,13,0.00031737,0.134831461,0.421686747,0.642487047,0.000015993,0.00004379,0.00031737
58,2132866835,5310,1,24,1,1,1,21,1,13,0.000838426,0.550561798,0.542168675,0.689119171,0.000049993,0.000037019,0.000838426
19,1123254957,616,1,345,26,0,1,21,6,13,0.000097264,0.325842697,0.457831325,0.269430052,0.000004993,0.000042945,0.000097264
3,923702420,350,0.05273044,24,1,0,0,15,10,8,0.000002914,0.606741573,0.469879518,0.632124352,0.000017394,0.00000037,0.000002842
106,30616786,1468,1.65355945,49,18,1,1,9,3,5,0.00038328,0.348314607,0.481927711,0.487046632,0.000016528,0.000051171,0.000389055
15,711144252,843,1,356,26,0,1,21,4,13,0.000133106,0.325842697,0.361445783,0.367875648,0.000004993,0.00005877,0.000133106
1,766521248,1,1,21,1,0,0,21,3,13,0.000000158,0.314606742,0.144578313,0.222797927,0.000099993,0.000000003,0.000000158
152,1769794304,15777,1.09153027,278,15,1,1,16,5,4,0.002719133,0.269662921,0.156626506,0.502590674,0.000163722,0.000036663,0.002785122
0,227509239,0,1,29,11,0,0,21,8,13,0,0.325842697,0.253012048,0.523316062,0.000049993,0,0
1123,1919267589,73606,1,338,16,0,1,21,10,13,0.011622069,0.325842697,0.686746988,0.523316062,0.000499993,0.000051315,0.01162207
24,398150289,2420,1,293,11,0,1,21,12,13,0.000382108,0.382022472,0.265060241,0.663212435,0.000019993,0.000042178,0.000382108
5,1019333913,23,1,24,1,1,0,21,7,13,0.000003632,0.494382022,0.192771084,0.658031088,0.000049993,0.00000016,0.000003632
0,360943778,0,1,23,1,0,0,21,5,13,0,0.640449438,0.698795181,0.694300518,0.000099993,0,0
52,763150459,3526,1,303,11,0,1,21,12,13,0.00055674,0.191011236,0.698795181,0.694300518,0.000029993,0.000040969,0.00055674
81,519435470,13408,1,338,16,1,0,21,12,13,0.002117065,0.370786517,0.626506024,0.689119171,0.000499993,0.000009347,0.002117065
150,440475893,5673,1,23,1,1,1,21,5,13,0.000895742,0.325842697,0.65060241,0.678756477,0.000009993,0.000197747,0.000895742
90,1971852602,4051,1.05999014,49,18,0,0,7,1,4,0.000678007,0.651685393,0.385542169,0.678756477,0.000105992,0.000014121,0.00068132
38,67378125,4790,1,24,1,0,0,21,8,13,0.00075632,0.325842697,0.698795181,0.689119171,0.000099993,0.000016697,0.00075632
1,388089609,1,1,328,18,0,0,21,6,13,0.000000158,0.325842697,0.21686747,0.642487047,0.000119993,0.000000003,0.000000158
0,13252873,0,1.57106969,29,11,0,0,9,6,5,0,0.325842697,0.385542169,0.632124352,0.000235653,0,0
39,797298333,13795,1,276,15,0,1,21,4,13,0.002178171,0.269662921,0.614457831,0.533678756,0.000134993,0.000035619,0.002178171
2,2026250577,140,0.72034277,328,18,0,0,1,1,0,0.000015923,0.325842697,0.13253012,0.497409326,0.000144061,0.000000244,0.00001579
1,6236247,50,1,24,1,0,0,21,5,13,0.000007895,0.179775281,0.43373494,0.678756477,0.000016493,0.000001056,0.000007895
65,1331191568,5434,1,36,14,1,1,21,1,13,0.000858005,0.359550562,0.180722892,0.212435233,0.000049993,0.000037883,0.000858005
19,1845077068,1199,1.44048216,356,26,0,1,9,6,5,0.000272708,0.325842697,0.072289157,0.580310881,0.000001721,0.000348285,0.000251844
781,327224113,23527.5,1.51672569,29,11,0,1,9,11,5,0.00563447,0.213483146,0.277108434,0.580310881,0.000151665,0.000082011,0.00564335
10,1925400291,171,1,356,26,0,1,21,12,13,0.000027,0.06741573,0.518072289,0.601036269,0.000000993,0.000059606,0.000027
2,1902247397,63,1,263,9,0,0,21,10,13,0.000009947,0.662921348,0.192771084,0.186528497,0.000249993,0.000000088,0.000009947
0,962017739,0,1,361,13,0,0,21,7,13,0,0.325842697,0.457831325,0.538860104,0.000002143,0,0
5,1561593790,351,1,356,26,0,0,21,2,13,0.000055421,0.258426966,0.228915663,0.124352332,0.000014993,0.000008157,0.000055421
28,1277856532,1691,1,356,26,0,1,21,5,13,0.000267002,0.325842697,0.120481928,0.487046632,0.000014993,0.000039296,0.000267002
18,2003290819,1036,1.54501955,258,7,0,1,9,5,5,0.000252734,0.325842697,0.204819277,0.668393782,0.000015443,0.000036112,0.000251528
8,388255856,224,1,276,15,0,0,21,10,13,0.000035369,0.325842697,0.325301205,0.274611399,0.000014993,0.000005205,0.000035369
279,1131942751,32138,1,29,11,1,1,21,10,13,0.005074451,0.325842697,0.180722892,0.590673575,0.000199993,0.000056013,0.005074452
2,974522518,1000,1,23,1,0,0,21,12,13,0.000157896,0.359550562,0.21686747,0.554404145,0.000019993,0.000017429,0.000157896
109,2079243729,3652,1,278,15,0,1,21,7,13,0.000576635,0.325842697,0.325301205,0.409326425,0.000029993,0.000042433,0.000576635
2,1069459669,20,1,343,26,0,0,21,9,13,0.000003158,0.325842697,0.253012048,0.642487047,0.000002993,0.000002324,0.000003158
48,150344278,8551,1,270,12,0,1,21,9,13,0.001350166,0.325842697,0.385542169,0.647668394,0.000049993,0.000059613,0.001350166
