featured_project,project_video,state,category,status_labels,funding_currency.1,avg_backers_per_pledge_tier,avg_pledge_amount_per_backer,description_length,full_desc_len,funding_goal,funding_percentage,funding_raised,num_backers,num_comments,num_created_by_owner,num_faqs,num_pledge_backers,num_pledge_tiers,num_updates,project_img,duration
0,1,18,63,1,0,0.019037356,0.00029224,0.320895522,0.028417696,0.0001199,0.000497074,0.000138251,0.00060754,0,0,0,0.009172724,0.061538462,0.012345679,0.015384615,0.220338983
0,1,120,56,1,0,0.004784483,0.002313098,0.776119403,0.076245516,0.0009999,0.000473442,0.001097929,0.000618791,0.000132083,0,0,0.005192108,0.138461538,0,0.092307692,0.745762712
0,1,42,56,0,0,0.003735632,0.000392042,0.895522388,0.186767637,0.009599901,2.42E-06,5.37E-05,0.000168761,0,0,0,0.002249913,0.076923077,0,0.069230769,0.661016949
0,1,3,134,0,0,0.001436782,0.000413228,0.97761194,0.123316062,0.0034999,3.07E-06,2.47E-05,6.75E-05,0,0,0,0.000692281,0.061538462,0.037037037,0.038461538,0.237288136
0,0,13,2,0,0,0.001436782,0.000517495,0.955223881,0.032124352,0.0009999,5.72E-06,1.32E-05,2.25E-05,0,0,0,0.000346141,0.030769231,0,0.007692308,1
0,1,120,57,0,0,0.005747126,0.001529222,0.395522388,0.014707055,0.0004999,0.000268591,0.000311373,0.000258767,0,0,0,0.002769124,0.061538462,0.037037037,0.038461538,0.491525424
0,1,65,39,1,0,0.010531609,0.000931761,0.828358209,0.178636907,0.0010999,0.000406938,0.001038026,0.001462597,0.000627394,0,0,0.019037729,0.230769231,0.135802469,0.069230769,0.745762712
0,2,86,33,1,0,0.030172414,0.000285386,0.955223881,0.008409725,0.0001999,0.000784147,0.000363634,0.00165386,0.001651037,0,0,0.025441329,0.107692308,0.111111111,0.084615385,0.491525424
0,1,90,132,1,0,0.02058908,0.000729561,0.873134328,0.061020327,0.0004999,0.010680985,0.012385691,0.022411485,0.023147537,0,0.074074074,0.007442021,0.046153846,0.469135802,0.246153846,0.338983051
0,0,125,101,0,4,0,2.60E-05,0.462686567,0.084336389,0.0003499,6.44E-07,4.39E-07,1.13E-05,0,0,0,0,0.061538462,0,0.007692308,0.491525424
0,0,51,130,0,6,0.001149425,0.000173433,0.440298507,0.045595855,0.0048999,6.82E-07,7.47E-06,4.50E-05,0,0,0,0.000692281,0.076923077,0.012345679,0.007692308,0.745762712
0,0,4,2,1,0,0.00862069,0.000394846,0.201492537,0.156436827,5.99E-05,0.001507319,0.00020966,0.000686295,0.000495311,0,0,0.010384216,0.153846154,0.111111111,0.161538462,0.491525424
0,1,51,8,0,6,0.001436782,0.000155778,0.970149254,0.035233161,0.0038999,3.03E-07,2.64E-06,1.13E-05,0,0,0,0.00017307,0.015384615,0,0.007692308,0.677966102
0,5,40,110,0,1,0.004195402,0.016876176,0.992537313,0.196771622,0.024999902,0.000108353,0.006282085,0.000483782,0.000132083,0.047619048,0,0.00657667,0.2,0.012345679,0.507692308,0.661016949
0,5,121,133,0,0,0.002399425,0.003198645,0.970149254,0,0.0009899,0.000188831,0.000433462,0.000168761,0,0.047619048,0.203703704,0.002596054,0.138461538,0,0.284615385,0.491525424
0,0,16,74,0,5,0,0.010757313,0.910447761,0.028417696,0.09999991,1.17E-06,0.000272989,2.25E-05,0,0,0,0,0.015384615,0,0.007692308,0.491525424
0,0,52,26,0,5,0.068965517,0.008574861,0.320895522,0.342367477,0.029999903,5.22E-05,0.00362826,0.000551287,0.000726456,0.047619048,0,0.008307373,0.015384615,0.037037037,0.007692308,0.169491525
0,5,113,110,1,6,0.059310345,0.00133263,0.865671642,0.085173376,0.0001999,0.018246705,0.008463538,0.008404307,0.002839783,0,0,0.128591208,0.276923077,0.160493827,0.376923077,0.542372881
0,1,13,92,0,0,0.000617816,6.75E-05,0.746268657,0.167756078,0.0001199,8.82E-06,2.37E-06,3.38E-05,0,0,0,0.000519211,0.107692308,0.061728395,0.015384615,0.237288136
0,0,84,112,1,0,0.047887931,0.000550312,0.985074627,0.14599442,2.21E-05,0.009307734,0.000479136,0.001136325,0.000198124,0,0,0.017307027,0.046153846,0.086419753,0.038461538,0.491525424
0,1,18,7,0,0,0.001436782,0.000135008,0.985074627,0.020127541,5.99E-05,1.70E-05,2.28E-06,1.13E-05,0,0,0,0.00017307,0.015384615,0.024691358,0,0.491525424
1,0,132,76,1,0,0.024568966,0.000253918,0.246268657,0.059665205,5.99E-05,0.002724271,0.000379005,0.001935128,0.000924581,0,0.018518519,0.029595016,0.153846154,0.111111111,0.046153846,0.457627119
1,1,99,18,1,0,0.034798851,0.000478551,0.335820896,0.176683938,0.0009999,0.000410991,0.00095309,0.002610173,0,0,0,0.037729318,0.138461538,0.12345679,0.038461538,0.491525424
0,1,120,143,0,0,0.000416667,3.22E-05,0.850746269,0.191390992,0.0001999,3.41E-06,1.49E-06,4.50E-05,0,0,0,0.000346141,0.107692308,0,0.046153846,0.491525424
0,1,113,110,0,6,0.002514368,0.000632252,0.970149254,0,0.0009999,3.02E-05,7.00E-05,0.000135009,0,0,0.055555556,0.001211492,0.061538462,0.074074074,0.030769231,0.491525424
0,0,87,50,0,6,0.000545977,0.00071658,0.656716418,0.088043045,0.0024999,6.33E-06,3.65E-05,5.63E-05,0,0,0,0.000519211,0.123076923,0,0.007692308,0.745762712
0,1,4,23,1,0,0.032715517,0.00056589,0.970149254,0.188003189,0.0003499,0.005992389,0.004864088,0.01131825,0.002608638,0,0,0.173416407,0.676923077,0.148148148,0.315384615,0.457627119
0,0,68,132,1,0,0.013405172,0.000254438,0.992537313,0.089278597,4.99E-05,0.000568085,6.58E-05,0.000326272,0.000495311,0,0,0.004845967,0.046153846,0.061728395,0.069230769,0.508474576
0,1,33,110,0,0,0.002255747,0.000151416,0.888059701,0.150538063,0.0024999,2.95E-06,1.71E-05,0.000135009,0,0,0,0.001903773,0.107692308,0,0.107692308,0.949152542
0,0,120,132,1,0,0.084971264,0.000114964,0.992537313,0.223754484,4.99E-05,0.003653166,0.000423537,0.00468031,0.002476555,0,0.074074074,0.07165109,0.107692308,0.283950617,0.115384615,0.237288136
0,1,93,128,1,0,0.002054598,0.00602498,0.985074627,0.310681546,0.0001999,0.002528926,0.001172939,0.000247516,0.000132083,0,0.018518519,0.003461405,0.215384615,0.160493827,0.130769231,0.661016949
0,1,90,132,0,0,0.000818966,0.000382487,0.470149254,0.085731367,0.0004999,1.70E-05,1.96E-05,5.63E-05,0,0.047619048,0,0.000692281,0.107692308,0.111111111,0.084615385,0.491525424
0,0,67,10,1,0,0.028577586,0.000400661,0.462686567,0.026305301,9.99E-05,0.00270863,0.000628103,0.002047636,6.60E-05,0,0,0.030979578,0.138461538,0.111111111,0.1,0.491525424
0,1,4,132,1,0,0.042212644,0.000311141,0.910447761,0.187126345,0.0004999,0.000560662,0.000650062,0.00272268,0.001618016,0,0.074074074,0.040671513,0.123076923,0.061728395,0.338461538,0.322033898
0,0,132,10,1,0,0.003692529,0.000276662,0.76119403,0.134874452,4.99E-05,0.000431745,5.00E-05,0.000225015,0,0,0,0.003115265,0.107692308,0.074074074,0.084615385,0.491525424
1,1,119,87,1,0,0.022744253,0.000506487,0.917910448,0.107493025,0.0007499,0.000562329,0.000978035,0.002531418,3.30E-05,0,0,0.032883351,0.184615385,0.12345679,0.069230769,0.576271186
0,1,117,38,1,3,0.003232759,0.003889781,0.71641791,0.095934635,0.0005999,0.00047348,0.000658757,0.000213764,0,0,0,0.003115265,0.123076923,0.024691358,0.053846154,0.525423729
0,0,32,124,1,6,0.04262931,0.000386122,0.582089552,0.130490235,9.99E-05,0.001298643,0.000301096,0.001012567,0.001584995,0,0,0.015403254,0.046153846,0.148148148,0.207692308,0.338983051
0,1,63,92,0,0,0,2.60E-05,0.604477612,0.069469908,0.0001999,1.14E-06,4.39E-07,1.13E-05,0,0,0,0,0.061538462,0,0,0.457627119
0,0,13,23,1,0,0.003505747,0.001755932,0.268656716,0.046273416,0.0003999,0.000385351,0.000357398,0.000258767,0,0,0,0.003807546,0.138461538,0.037037037,0.069230769,0.423728814
0,0,87,84,1,6,0.007183908,0.00033565,0.335820896,0.061299322,7.00E-07,0.017089894,3.16E-05,0.000112507,6.60E-05,0,0,0.001730703,0.030769231,0.049382716,0.092307692,0.491525424
0,1,125,53,1,4,0.00262931,0.00035829,0.902985075,0.270067756,4.99E-05,0.000689277,7.98E-05,0.000281269,0,0,0,0.003807546,0.184615385,0.086419753,0.130769231,0.322033898
0,1,90,121,1,0,0.007600575,0.000418316,0.932835821,0.148664807,0.0001499,0.000473669,0.000164689,0.000506284,0,0,0.018518519,0.0064036,0.107692308,0.049382716,0.015384615,0.491525424
0,1,43,103,1,0,0.058649425,0.000278635,0.485074627,0.07871662,0.0008999,0.000532523,0.001111455,0.005197844,0.000198124,0,0.037037037,0.07770855,0.169230769,0.086419753,0.215384615,0.372881356
0,1,18,146,0,0,0.004784483,0.000996461,0.604477612,0.131048226,0.0049999,8.03E-06,9.31E-05,0.000112507,3.30E-05,0,0.018518519,0.001730703,0.046153846,0.024691358,0,0.457627119
0,0,125,132,1,4,0.053735632,0.00011081,0.701492537,0.175647668,2.49E-05,0.003181277,0.000184364,0.002103889,0.000792498,0,0,0.03236414,0.076923077,0.160493827,0.061538462,0.220338983
0,1,35,110,1,6,0.01716954,0.000438048,0.873134328,0.159705062,0.0009799,0.000385995,0.000877201,0.002621424,0,0,0.074074074,0.039286951,0.292307692,0.098765432,0.076923077,0.491525424
0,1,119,87,1,0,0.015632184,0.0013345,0.940298507,0.172020725,0.0024999,0.000400614,0.002322778,0.002295152,6.60E-05,0,0,0.032017999,0.261538462,0.024691358,0.076923077,0.542372881
0,1,125,59,1,0,0.020316092,0.000631109,0.791044776,0.102311678,0.0002999,0.000773467,0.000538073,0.001113824,0.000693435,0,0,0.017133956,0.107692308,0.037037037,0.4,0.491525424
0,1,113,38,0,6,0.002155172,0.000930619,0.97761194,0.094499801,0.0029999,1.02E-05,7.11E-05,9.00E-05,0,0,0,0.001038422,0.061538462,0,0.015384615,0.491525424
0,0,117,132,1,3,0.109770115,0.006450462,0.208955224,0.123395775,0.014999901,0.001205363,0.041932625,0.008629322,0.005085194,0,0,0.132225684,0.153846154,0.271604938,0.2,0.491525424
0,0,125,67,1,4,0.020114943,0.000146016,0.992537313,0.174053408,4.49E-05,0.000698517,7.28E-05,0.000630042,0,0,0.018518519,0.009691935,0.061538462,0.172839506,0.076923077,0.338983051
0,1,125,93,0,6,0.000718391,0.000649076,0.970149254,0.06624153,0.0001899,7.53E-05,3.31E-05,5.63E-05,0,0.047619048,0,0.000519211,0.092307692,0.12345679,0.030769231,0.644067797
0,2,108,110,0,0,0.000718391,0.000439294,0.947761194,0.018055002,0.0004999,1.62E-05,1.87E-05,4.50E-05,0,0,0,0.000692281,0.123076923,0,0.023076923,0.728813559
0,1,108,103,1,0,0.008146552,0.001299086,0.970149254,0.194818653,0.0007999,0.000416179,0.000772064,0.000776301,0.000561353,0,0.092592593,0.011768778,0.184615385,0.086419753,0.292307692,0.372881356
0,3,35,110,1,6,0.03079023,0.000987737,0.992537313,0.147389398,0.0009999,0.00179602,0.004165279,0.005569119,0.004457799,0,0,0.085323641,0.353846154,0.074074074,0.253846154,0.542372881
0,0,125,52,0,4,0.000718391,7.53E-05,0.276119403,0.047508968,0.0005999,1.97E-06,2.64E-06,3.38E-05,0,0,0,0.00017307,0.030769231,0,0.007692308,0.813559322
0,1,78,132,1,0,0.066091954,0.000267523,0.626865672,0.10801116,0.0001999,0.000497264,0.000230565,0.001113824,0.00042927,0,0,0.015922465,0.030769231,0.074074074,0.130769231,0.457627119
0,0,62,111,0,0,0,5.19E-06,0.925373134,0.041171782,0.0009999,3.80E-08,0,0,0,0,0,0,0.092307692,0,0.007692308,1
0,1,13,23,1,0,0.014497126,0.000185791,0.880597015,0.129932244,0.0001499,0.00052919,0.000184013,0.001271334,0.000594373,0,0,0.0192108,0.169230769,0.098765432,0.146153846,0.338983051
0,0,125,2,1,4,0.027543103,0.00033835,0.164179104,0.088242328,0.0001499,0.000985438,0.000342729,0.001316337,0,0,0,0.019903081,0.092307692,0.209876543,0.053846154,0.661016949
1,1,63,93,1,0,0.005890805,0.000585311,0.97761194,0.131167796,0.0001999,0.000527562,0.000244619,0.000540036,3.30E-05,0,0.055555556,0.007095881,0.153846154,0.037037037,0.053846154,0.491525424
0,1,35,59,1,6,0.016522989,0.00029899,0.97761194,0.039896373,9.99E-05,0.000776383,0.000179972,0.000776301,0.000627394,0,0,0.011941848,0.092307692,0.037037037,0.023076923,0.322033898
0,1,85,43,1,0,0.004066092,0.0005284,0.365671642,0.053128737,8.99E-05,0.000562177,0.000117259,0.000281269,0,0,0,0.002942195,0.092307692,0,0.007692308,0.661016949
0,0,132,91,0,0,0.001637931,0.000232733,0.858208955,0.193981666,0.0005609,1.70E-05,2.20E-05,0.000112507,0,0,0,0.001384562,0.107692308,0,0.007692308,1
0,0,125,50,0,4,0,5.19E-06,0.895522388,0.02654444,1.49E-05,2.54E-06,0,0,0,0.047619048,0,0,0.015384615,0,0.007692308,0.745762712
0,1,13,38,0,0,0.000574713,0.000283828,0.865671642,0.014627342,0.0004499,1.41E-05,1.46E-05,5.63E-05,0,0,0,0.000346141,0.076923077,0.012345679,0.038461538,1
0,0,126,24,1,0,0.003591954,0.000506175,0.552238806,0.012913511,4.99E-05,0.000633983,7.34E-05,0.000180012,0,0,0,0.002596054,0.092307692,0.012345679,0.015384615,0.237288136
0,0,125,92,0,6,0.003591954,0.000258696,0.634328358,0.108848147,0.0003799,4.31E-05,3.79E-05,0.000180012,9.91E-05,0,0,0.002596054,0.092307692,0,0.007692308,0.508474576
0,1,37,132,1,0,0.26795977,0.000545535,0.686567164,0.0327222,0.0007999,0.000991687,0.001839865,0.004432794,0.002311452,0,0,0.064555209,0.030769231,0.148148148,0.169230769,0.372881356
0,1,13,21,1,0,0.005431034,0.004112336,0.791044776,0.237305699,0.0015539,0.000386487,0.001392876,0.000438779,0,0,0,0.005884389,0.138461538,0.086419753,0.069230769,0.491525424
1,1,92,132,1,0,0.07112069,0.000359744,0.992537313,0.090075727,0.0006479,0.000425079,0.000638731,0.002317654,0.000693435,0,0,0.034267913,0.061538462,0.024691358,0.076923077,0.237288136
0,1,13,110,1,0,0.001551724,0.000793015,0.164179104,0.187724193,9.99E-05,0.000407506,9.44E-05,0.00014626,3.30E-05,0,0,0.002249913,0.184615385,0.024691358,0.207692308,0.491525424
1,1,62,51,1,0,0.017528736,0.000858026,0.947761194,0.182622559,0.0009499,0.000430798,0.00094905,0.001451346,0,0,0.092592593,0.021114573,0.153846154,0.061728395,0.053846154,0.491525424
0,0,90,92,0,0,0.000574713,0.000372102,0.850746269,0.072897569,0.0009999,4.13E-06,9.49E-06,2.25E-05,0,0,0,0.000346141,0.076923077,0,0.007692308,0.491525424
0,0,18,132,0,0,0.005028736,0.00043566,0.97761194,0.103268234,0.0019999,8.82E-06,4.09E-05,0.000112507,0,0,0,0.001211492,0.030769231,0.037037037,0.007692308,0.576271186
0,0,78,49,0,0,0.000862069,0.000136046,0.604477612,0.032522917,0.006499901,3.79E-07,5.89E-06,4.50E-05,0,0,0,0.000519211,0.076923077,0,0.007692308,1
0,1,87,106,0,6,0.001077586,0.000221413,0.828358209,0.0981666,0.0019999,7.01E-06,3.25E-05,0.000180012,6.60E-05,0,0,0.001038422,0.123076923,0,0.015384615,0.491525424
0,1,13,132,1,0,0.062255747,0.000258176,0.537313433,0.088880032,7.49E-05,0.001703233,0.000296177,0.001485098,0.001287809,0,0.018518519,0.022499135,0.046153846,0.148148148,0.130769231,0.491525424
0,6,125,110,0,4,0.004310345,0.00094952,0.746268657,0.253527302,0.0009999,0.00020542,0.000476325,0.000652543,0.000792498,0.142857143,0,0.005711319,0.169230769,0.12345679,0.323076923,0.593220339
0,1,62,87,1,0,0.014525862,0.000697886,0.962686567,0.181506576,0.0012999,0.000426026,0.001284401,0.00241891,6.60E-05,0,0,0.033229491,0.292307692,0.049382716,0.007692308,0.491525424
0,1,15,132,1,0,0.01091954,0.001481762,0.5,0.344440016,0.0002508,0.001728948,0.001005966,0.000888809,0.002509576,0,0.092592593,0.01315334,0.153846154,0.543209877,0.423076923,0.457627119
0,0,125,73,1,4,0.004094828,0.000107695,0.97761194,0.064886409,1.94E-05,0.000823496,3.72E-05,0.000427528,0,0,0,0.0064036,0.2,0.037037037,0.030769231,0.338983051
0,1,40,73,0,1,0.001795977,0.006700642,0.932835821,0.05480271,0.0019999,8.56E-05,0.000396923,6.75E-05,3.30E-05,0,0,0.000865351,0.061538462,0.012345679,0.223076923,0.830508475
0,1,13,143,1,0,0.039885057,0.000619374,0.76119403,0.463053009,0.0024999,0.000534795,0.003100639,0.006592937,0.001023643,0,0,0.100899965,0.323076923,0.530864198,0.269230769,0.491525424
0,0,125,103,1,4,0.02941092,0.000487586,0.664179104,0.532204065,0.0019999,0.000632582,0.002934105,0.007909274,0.004887069,0,0,0.120456906,0.523076923,0.160493827,0.707692308,0.491525424
0,0,29,24,1,0,0.008103448,0.000455392,0.231343284,0,0.0001699,0.000622432,0.000245321,0.000697546,0.000957601,0,0,0.010730357,0.169230769,0.222222222,0.107692308,0.254237288
0,0,78,23,1,0,0.030890805,0.000219232,0.402985075,0.065205261,4.99E-05,0.002144332,0.000248571,0.001462597,0.00042927,0,0,0.022326064,0.092307692,0.098765432,0.053846154,0.491525424
0,1,73,151,0,4,0,5.19E-06,0.992537313,0.013033081,4.90E-06,7.57E-06,0,0,0,0.238095238,0,0,0.092307692,0,0,0.491525424
0,0,4,8,0,0,0.000474138,5.19E-05,0.582089552,0.023754484,0.0014999,2.65E-07,8.78E-07,1.13E-05,0,0.047619048,0,0.00017307,0.046153846,0.012345679,0.007692308,0.745762712
0,0,6,110,0,6,0.001436782,0.000619686,0.425373134,0.072857712,0.0001249,0.000109375,3.16E-05,5.63E-05,0,0,0,0.000865351,0.076923077,0,0.007692308,0.440677966
0,0,51,132,1,6,0.036163793,4.96E-05,0.985074627,0.114667198,7.90E-06,0.003825106,7.09E-05,0.001710113,0.001056664,0,0.018518519,0.02613361,0.092307692,0.148148148,0.184615385,0.237288136
0,0,3,8,0,0,0.002399425,0.000159205,0.805970149,0.056357114,0.0026999,1.33E-06,8.26E-06,5.63E-05,0,0.047619048,0,0.000865351,0.046153846,0,0.007692308,0.542372881
0,1,44,126,1,0,0.003347701,0.002050352,0.470149254,0.058310084,0.0004999,0.000419777,0.00048669,0.00030377,3.30E-05,0,0,0.003634476,0.138461538,0.024691358,0.030769231,0.491525424
0,0,3,35,0,0,0,5.19E-06,0.485074627,0.027899562,0.0002999,2.65E-07,8.80E-08,1.13E-05,0,0,0,0,0.015384615,0,0.007692308,0.491525424
0,1,26,136,1,3,0.02658046,0.001662465,0.947761194,0.077361499,0.0006999,0.000390956,0.000634603,0.000495033,0,0,0,0.0064036,0.030769231,0,0.007692308,0.847457627
0,0,42,149,0,0,0.000718391,0.00084816,0.537313433,0.260103627,0.0029999,6.21E-06,4.32E-05,5.63E-05,0,0,0,0.000346141,0.061538462,0.024691358,0.007692308,0.491525424
0,1,119,87,1,0,0.027931034,0.000825624,0.917910448,0.155121562,0.0014999,0.000387813,0.001349047,0.002148892,0,0,0,0.030287297,0.138461538,0,0.046153846,0.491525424
0,1,18,18,0,0,0.000962644,0.001205411,0.985074627,0.227540853,0.006799901,4.55E-06,7.16E-05,6.75E-05,3.30E-05,0,0,0.000692281,0.092307692,0,0.023076923,0.491525424
0,1,87,59,0,6,0.000316092,0.000137604,0.350746269,0.041809486,0.0002499,8.33E-06,4.74E-06,3.38E-05,0,0,0,0.000346141,0.138461538,0.037037037,0.030769231,0.491525424
0,1,63,93,1,0,0.000718391,0.000275208,0.313432836,0.209406138,1.49E-05,0.000409021,1.41E-05,5.63E-05,0,0,0,0.000692281,0.123076923,0.111111111,0.1,0.491525424
0,1,32,84,0,6,0.002298851,0.001411869,0.992537313,0.168593065,0.0004999,0.000113693,0.000131751,0.000112507,0,0,0,0.001384562,0.076923077,0,0.084615385,0.491525424
0,0,13,2,1,0,0.006163793,0.000414474,0.47761194,0.039976086,2.49E-05,0.006610996,0.000383221,0.00120383,0,0,0.037037037,0.017826237,0.369230769,0.074074074,0.092307692,0.661016949
1,1,32,53,1,4,0.00637931,0.001410831,0.059701493,0.21761658,0.0005999,0.000413111,0.000574788,0.000528785,0,0,0,0.006922811,0.138461538,0.024691358,0.138461538,0.491525424
0,0,125,35,0,4,0.000474138,0.000236264,0.291044776,0,9.99E-05,3.52E-05,8.08E-06,3.38E-05,0,0,0,0.00017307,0.046153846,0,0.007692308,0.491525424
0,0,132,103,1,0,0.013405172,0.000213624,0.5,0.003587086,1.40E-06,0.015956867,5.54E-05,0.000326272,0,0,0,0.004845967,0.046153846,0.012345679,0.038461538,0.491525424
0,0,13,18,1,0,0.004310345,0.000493298,0.380597015,0,0.0004799,3.41E-05,3.79E-05,9.00E-05,0,0,0,0.001038422,0.030769231,0.037037037,0.007692308,1
0,9,113,132,1,6,0.5275,0.001285066,0.932835821,0.176245516,0.0034999,0.003544965,0.028775485,0.029656965,0.049366002,0,0.111111111,0.444790585,0.107692308,0.172839506,0.446153846,0.322033898
0,1,125,93,1,4,0.00670977,0.000677427,0.768656716,0.322359506,0.0001969,0.000379102,0.000173121,0.000326272,6.60E-05,0,0.092592593,0.004845967,0.092307692,0.111111111,0.161538462,0.491525424
1,0,125,112,1,4,0.127155172,7.56E-05,0.634328358,0.123076923,4.99E-05,0.023835337,0.002763882,0.045509265,0,0,0,0.153167186,0.153846154,0.074074074,0.061538462,0.338983051
0,1,125,60,0,4,0.000143678,3.63E-05,0.664179104,0.17516939,0.009999901,3.80E-08,9.66E-07,2.25E-05,0,0.095238095,0,0.00017307,0.153846154,0,0.161538462,0.491525424
1,1,125,63,1,4,0.050704023,0.000363171,0.970149254,0.096811479,0.0004499,0.000788086,0.000822393,0.002958946,6.60E-05,0,0,0.042748356,0.107692308,0.086419753,0.123076923,0.491525424
0,0,3,56,0,0,0.000359195,0.000441371,0.313432836,0.113989637,0.0004999,9.77E-06,1.12E-05,2.25E-05,0,0,0,0.000346141,0.123076923,0,0.007692308,0.457627119
0,0,13,110,1,0,0.005028736,0.000171668,0.380597015,0.043722599,2.99E-05,0.000773846,5.38E-05,0.000393776,0,0,0,0.006057459,0.153846154,0.12345679,0.130769231,0.508474576
0,0,13,36,1,0,0.004885057,0.000187557,0.768656716,0,3.14E-05,0.00040156,2.92E-05,0.000191263,3.30E-05,0,0,0.002942195,0.076923077,0.209876543,0.046153846,0.491525424
0,1,117,52,1,3,0.058908046,0.001767667,0.492537313,0.286767637,0.0011999,0.000678824,0.00188914,0.001406343,0,0,0,0.021287643,0.046153846,0.135802469,0.061538462,0.559322034
0,1,4,110,1,0,0.025344828,0.000684697,0.664179104,0.156556397,9.98E-05,0.006396222,0.001481853,0.002846439,0.002542597,0,0.037037037,0.042748356,0.215384615,0.037037037,0.292307692,0.322033898
0,0,126,2,0,0,0.000617816,0.000165125,0.402985075,0.076125947,2.99E-05,0.000103505,7.12E-06,4.50E-05,0,0.047619048,0,0.000519211,0.107692308,0,0.007692308,0.491525424
0,1,85,132,1,0,0.051724138,0.000362859,0.708955224,0.186966919,4.99E-05,0.004268213,0.000494858,0.001777618,0.000594373,0,0,0.024922118,0.061538462,0.086419753,0.092307692,0.491525424
0,0,45,146,0,0,0.002399425,0.000279881,0.470149254,0.166201674,0.0004999,2.29E-05,2.64E-05,0.000112507,0,0,0,0.000865351,0.046153846,0,0.007692308,0.491525424
0,0,3,84,0,0,0.001077586,0.000354863,0.305970149,0.051773615,4.99E-05,0.000157549,1.82E-05,5.63E-05,0,0,0,0.000519211,0.061538462,0,0.007692308,0.406779661
0,0,13,132,1,0,0,0.000628928,0.888059701,0,0.0007499,0.001328978,0.002311535,0.004837821,0.006174878,0,0,0,0,0.197530864,0.007692308,0.220338983
0,0,33,103,1,0,0,0.001675446,0.985074627,0,1.99E-05,0.001838702,8.52E-05,5.63E-05,0,0,0,0,0,0,0.007692308,0.491525424
