State,Currency,Top_Category,Category,Creator,Location,Updates,Comments,Rewards,Goal,Pledged,Backers,Start,End,Duration_in_Days,Facebook_Connected,Facebook_Friends,Facebook_Shares,Has_Video,Creator_Projects_Created,Creator_Projects_Backed,#_Videos,#_Images,#_Words_(Description),#_Words_(RisksandChallenges),#_FAQs
1,5,12,101,Phyllis Meshulam,San Francisco,1,2,11,2625,3972,90,28-02-14,02-04-14,32,0,0,291,1,1,1,0,0,411,96,0
1,5,10,79,Sean Roycraft,Joplin,8,0,16,2000,2035,37,28-02-14,29-04-14,59,1,748,351,1,1,5,0,0,421,111,1
0,5,13,127,Burp,Austin,0,0,8,1200,271,29,28-02-14,30-03-14,29,0,0,42,1,1,0,0,1,308,58,0
0,5,4,35,Nikki Amiri,Glendale,0,1,6,15000,210,3,28-02-14,14-04-14,44,0,0,8,1,1,0,0,0,319,96,0
1,5,5,49,MandyMadrox,Kankakee,7,0,8,500,535,20,28-02-14,30-03-14,29,1,264,170,1,2,5,0,5,650,60,0
0,5,10,68,Brunch,Santa Monica,0,0,8,5500,624,7,28-02-14,30-03-14,29,0,0,4,1,1,0,0,0,192,45,0
0,5,6,119,Sydney,Chattanooga,0,0,2,1200,25,1,28-02-14,15-03-14,15,1,568,17,0,2,0,0,0,156,49,0
0,5,5,49,Arsen Nikiforouk,Philadelphia,5,3,11,9500,2911,21,28-02-14,30-03-14,29,1,603,102,1,2,15,1,27,990,115,0
0,5,4,35,Timothy Perry,Calumet City,3,0,9,1000,61,4,28-02-14,14-04-14,44,0,0,23,1,1,0,0,0,58,22,0
1,5,10,68,Candysound,Bellingham,1,0,11,500,1665,42,28-02-14,30-03-14,29,1,1326,262,1,1,0,0,4,263,184,0
1,3,12,11,Mike Dines,Portsmouth,0,0,2,1000,1001,27,28-02-14,04-04-14,34,1,165,307,1,1,2,0,2,630,39,0
1,5,0,105,Ann Glennie,Ansedonia,3,0,4,5000,6100,36,28-02-14,29-04-14,59,0,0,373,0,1,0,0,5,472,83,0
0,5,0,105,Alan Poisson,Northampton,0,0,8,2415,176,4,28-02-14,25-03-14,24,0,0,5,1,1,1,0,14,1219,408,0
1,5,1,26,Robin Snyder,Bellingham,6,10,8,2100,5045,202,28-02-14,30-03-14,29,1,199,468,0,4,6,0,0,87,80,0
1,5,0,118,Matthew Ray,El Mirage,6,20,12,639,2297,79,28-02-14,20-03-14,19,1,40,4,1,3,2,0,16,396,79,2
1,5,13,63,Grabo,Denton,10,47,12,10000,14346,343,28-02-14,04-04-14,34,1,41,176,1,1,0,0,21,1110,102,5
1,5,4,104,MOGICS,Douglas,5,181,7,25000,64876,2027,28-02-14,29-04-14,59,1,15,394,1,1,1,0,39,364,111,2
0,5,12,51,Winged Warriors Series,Green Bay,4,2,11,15000,110,10,28-02-14,29-04-14,59,1,209,54,1,1,3,0,13,1268,58,0
0,5,6,140,One Minute Gardener,San Francisco,2,0,10,8500,70,4,28-02-14,31-03-14,31,1,445,15,1,1,1,0,0,301,124,0
1,5,11,97,George Forss,Cambridge,1,9,6,8200,14248,152,28-02-14,30-03-14,29,0,0,225,0,1,0,0,0,773,229,0
0,5,1,26,Bladen,Hibbing,0,0,10,550,99,10,28-02-14,30-03-14,29,0,0,2,1,6,0,0,0,88,32,0
1,5,4,104,The Tidy Dog,Cleveland,7,14,14,20000,20788,282,28-02-14,08-04-14,38,1,263,1730,1,1,9,2,32,1122,102,2
0,5,12,51,CE Ryan,New York,0,0,7,60000,50,1,28-02-14,30-03-14,29,0,0,6,1,1,0,0,4,530,140,0
1,5,10,30,Costello,Mcallen,3,1,7,2000,2041,34,28-02-14,30-03-14,29,1,708,760,1,1,1,0,0,174,85,0
0,3,8,126,Complex 77,Milton Keynes,4,0,5,200,100,4,28-02-14,01-04-14,32,1,126,9,0,6,24,0,5,696,145,0
0,5,10,142,Dawn Thompson,Kalamazoo,0,0,7,3000,985,10,28-02-14,30-03-14,29,0,0,79,0,1,1,0,0,469,88,0
1,5,10,83,Kyshona,Nashville,8,8,14,15000,15530,215,28-02-14,30-03-14,29,1,1630,813,1,1,0,0,6,605,275,1
1,5,6,120,Pat Hartley,Manhattan,1,0,5,2500,2530,40,28-02-14,29-04-14,59,0,0,36,1,1,0,0,0,344,81,0
1,5,5,49,Chris Barrett,San Diego,8,22,12,500,1552,118,28-02-14,20-03-14,19,1,494,364,1,1,2,0,20,1042,170,4
0,5,10,83,Cody Farlow,Alvin,0,0,6,8400,26,2,28-02-14,30-03-14,29,1,19,1,1,2,0,0,0,367,70,0
1,5,1,26,K•NOR,Brooklyn,4,2,6,600,1353,34,28-02-14,18-03-14,17,0,0,63,1,1,6,0,2,363,167,5
1,5,13,127,Leo Innovations LLC,Dallas,16,37,11,11000,11638,71,28-02-14,04-04-14,34,1,174,139,1,1,14,4,19,1742,149,5
1,5,10,68,Jennifer Tefft,Franklin,0,0,12,3000,3280,39,28-02-14,15-03-14,14,1,384,86,0,1,0,0,0,236,104,0
1,5,14,130,Suzanne Cody,Iowa City,0,1,4,1000,1080,28,28-02-14,30-03-14,29,0,0,182,1,1,1,0,0,241,82,0
1,3,6,37,James Sparkes,North Yorkshire,2,0,10,550,945,20,28-02-14,23-03-14,22,0,0,176,1,1,0,0,3,988,247,0
1,5,7,55,Allen Larson,San Francisco,3,10,6,2000,9183,118,28-02-14,31-03-14,31,1,61,70,1,3,5,0,0,321,64,0
1,3,6,119,System Error Studio,Falmouth,0,0,8,500,500,25,28-02-14,30-03-14,29,0,0,200,1,1,1,2,12,616,64,0
1,5,7,55,Pat's Nantucket Rub,South Pottstown,2,4,14,7000,7070,62,28-02-14,07-04-14,37,1,120,131,1,1,1,0,8,744,83,0
1,5,12,51,Terese Thompson,Modesto,4,0,13,2500,2500,18,28-02-14,31-03-14,30,1,110,110,1,1,11,0,1,1580,90,0
1,5,13,63,OpenElectrons.com,Richmond,4,18,9,9800,13445,196,28-02-14,26-03-14,25,0,0,43,1,4,0,0,15,1493,133,6
0,5,12,51,G Yoland Headley,Atlanta,2,0,3,700,500,17,28-02-14,30-03-14,29,1,489,217,0,1,0,0,0,82,65,0
1,5,4,104,Bianca Cheng Costanzo,Barcelona,3,39,6,14050,204335,947,28-02-14,30-03-14,29,1,348,1308,1,1,3,0,5,175,98,2
0,5,6,37,Jon Siletta,Phoenix,0,2,8,7000,2170,53,28-02-14,29-04-14,59,1,759,3893,1,1,1,0,4,439,89,0
1,5,6,5,The Found Collective,Portland,3,11,10,4000,4184,89,28-02-14,30-03-14,29,1,488,350,1,1,10,0,5,563,107,0
1,3,12,19,Anna Kalinowska,Dubai,0,0,5,5500,5505,23,28-02-14,30-03-14,29,0,0,86,1,1,0,0,0,347,59,0
1,5,12,51,Jesse J. Berry,Greenville,3,0,6,3000,3000,21,28-02-14,01-04-14,31,1,218,109,1,2,0,0,1,201,165,3
0,5,13,127,Curtis Pons,Salt Lake City,1,0,16,15000,455,11,28-02-14,31-03-14,30,0,0,69,1,2,1,0,4,867,151,0
0,5,10,83,David Jacobson,New York,0,0,7,2000,160,4,28-02-14,30-03-14,29,1,1409,31,1,1,0,0,0,255,159,0
0,0,10,102,Lisa Shah and Larrie Noble Sr,San Francisco,8,3,12,16700,512,11,28-02-14,28-03-14,27,1,1266,123,1,1,1,0,6,491,267,0
0,5,3,34,Andrea Phillips Neal,Orlando,0,0,7,2500,36,3,28-02-14,16-03-14,15,0,0,1,1,1,0,0,0,925,158,0
1,5,1,26,Leia Weathington,Portland,6,13,16,5000,10325,306,28-02-14,31-03-14,30,1,461,385,1,1,6,0,12,531,126,0
0,5,9,73,Jonathan Mathis,Fresno,1,0,4,8326,1361,26,28-02-14,30-03-14,29,1,659,134,1,3,1,0,0,375,61,0
1,5,3,34,Julia Kay,Boulder,1,0,10,5000,5466,64,28-02-14,30-03-14,29,1,365,307,1,2,3,1,0,449,191,0
0,5,4,104,Jeff Guida,Manhattan,2,9,10,100000,53997,108,28-02-14,30-03-14,29,1,296,806,1,1,1,0,25,2349,229,8
0,5,12,88,greeneyedsara,Austin,4,2,12,14000,3178,28,28-02-14,09-04-14,39,1,621,160,1,1,2,0,0,510,175,0
1,5,3,34,Betsy Miller,Providence,1,1,9,1000,1055,33,28-02-14,25-03-14,24,1,790,135,1,1,5,0,0,239,49,0
1,5,0,118,Nathaniel Cody,Richmond,4,0,6,3000,3145,38,28-02-14,30-03-14,29,1,442,100,1,1,0,0,0,201,139,0
0,5,4,104,Hank (Hendrik) de Lange,Enschede,3,19,15,90000,5529,122,28-02-14,11-04-14,41,1,185,145,1,1,4,0,14,1402,237,0
1,5,12,94,"Justin ""Scrappers"" Morrison",Portland,2,14,22,10000,17635,380,28-02-14,30-03-14,29,1,1155,771,1,1,7,0,39,2278,119,0
1,5,12,88,Emita Hill,New Rochelle,0,0,4,1500,1611,28,28-02-14,09-04-14,39,1,255,31,0,1,2,0,0,89,97,0
1,5,10,71,Adam Meckler,St. Paul,2,0,10,4000,5380,118,28-02-14,28-03-14,27,1,1408,505,1,1,7,0,0,720,85,0
0,0,8,136,Cloud Nine Games,Melbourne,8,45,10,12500,3371,93,28-02-14,30-03-14,29,0,0,23,1,1,0,0,15,1279,273,5
0,5,12,19,"John LaFleur, Dave Metzger",Elgin,26,15,14,10000,4845,95,28-02-14,30-03-14,29,0,0,554,1,1,11,0,4,177,83,0
1,3,6,52,Grainne Savage,Belfast,0,0,6,200,260,15,28-02-14,10-03-14,9,1,376,100,1,1,0,0,2,242,78,0
1,5,6,119,Ray Guarnieri,New York,4,4,11,8500,10635,151,28-02-14,31-03-14,30,1,1565,807,1,1,1,3,14,1340,62,0
1,5,4,61,Keene State Creative Suite,Keene,0,1,2,1000,1125,32,28-02-14,30-03-14,29,0,0,157,1,1,0,0,6,346,64,0
1,5,13,63,Eric Schmidt,Boulder,7,7,9,20000,22403,213,28-02-14,30-03-14,29,0,0,618,1,1,1,0,16,3947,251,0
0,5,5,49,Kellie Graham,Seattle,2,0,13,1200,197,7,28-02-14,30-03-14,29,1,170,231,0,2,9,0,21,439,65,0
1,1,12,106,Sarah Y. Varnam,Toronto,2,0,6,375,705,19,28-02-14,30-03-14,29,1,199,68,1,1,1,0,2,279,118,3
1,5,0,118,Jo Hoffacker,Edwardsburg,2,0,18,500,581,20,28-02-14,30-03-14,29,1,1140,83,1,1,4,0,24,1414,96,0
1,5,10,83,mo leverett,Jacksonville,1,0,15,7500,8530,100,28-02-14,30-03-14,29,1,3106,400,1,1,2,0,0,357,67,0
1,3,10,83,Daniel Greenwood,Kent,0,5,14,1250,1255,91,28-02-14,04-04-14,35,1,809,358,1,1,3,0,0,936,246,0
1,5,14,130,Olivia Koski,New York,7,24,17,15000,30778,1098,28-02-14,30-03-14,29,1,525,790,1,2,7,0,5,1324,104,2
0,5,12,106,Derek Thury,Shakopee,0,0,7,1750,60,2,01-03-14,01-04-14,30,1,372,0,0,1,0,0,0,252,176,0
1,5,6,86,33rd County Productions,Ardmore,11,4,14,23333,23509,256,01-03-14,31-03-14,29,1,1365,1002,1,1,1,0,8,497,127,0
0,5,10,64,Sarahyah Yisrael,Desert Hot Springs,0,0,16,10000,565,22,01-03-14,30-04-14,59,1,4122,248,1,1,0,0,9,883,239,0
1,5,6,52,Bob Klein,Kingston,0,0,5,600,616,22,01-03-14,30-03-14,29,1,879,78,1,1,0,0,0,191,54,0
1,5,10,68,Talking Blues Band,Chattanooga,1,2,9,2000,2006,61,01-03-14,30-03-14,29,0,0,336,1,1,0,0,0,80,76,0
0,5,8,136,Christian Berry,San Antonio,2,2,9,6000,1376,15,01-03-14,14-04-14,44,1,65,25,1,3,4,0,18,515,70,1
1,5,10,142,Matthew Halbert,Rochester,0,0,12,6000,7088,97,01-03-14,30-03-14,29,1,978,219,1,1,0,0,0,596,59,0
1,5,10,83,Estar Cohen,Toledo,1,1,7,1000,1302,28,01-03-14,30-03-14,29,1,1204,230,0,1,0,2,0,190,139,0
1,5,0,66,Liz Moorhead,New York,6,1,9,3000,4560,98,01-03-14,25-03-14,24,1,332,178,0,1,0,0,6,389,26,2
1,3,8,126,Mike and Rich Chappell,Birmingham,18,497,16,6500,8578,206,01-03-14,30-03-14,29,1,440,616,1,1,18,0,39,2237,349,6
1,1,4,35,Phoenix Playing Cards,Toronto,6,46,38,8000,15331,501,28-02-14,31-03-14,30,0,0,73,0,1,1,0,12,695,168,0
1,5,12,11,lee loughridge,Newport Beach,5,4,6,3000,7968,229,28-02-14,30-03-14,29,1,964,678,1,2,9,0,0,364,29,0
0,5,12,51,TA Venedicktov,Melbourne,2,6,9,1500,485,12,28-02-14,30-03-14,29,1,574,191,1,1,2,0,0,486,223,0
1,5,8,126,Nord Games,Santa Cruz,21,90,9,2000,13132,250,28-02-14,24-03-14,23,0,0,342,1,1,0,2,13,1578,42,0
1,5,12,51,Tricia Donovan,Washington,0,2,3,600,1736,72,28-02-14,14-03-14,13,0,0,105,1,1,1,0,0,235,59,0
1,5,12,51,W.C. Hoffman,Fenton,6,0,8,1000,1270,34,28-02-14,30-03-14,29,1,711,379,1,1,10,2,1,794,160,0
0,5,11,97,Alla Kokikyan,Los Angeles,0,1,8,3200,15,2,28-02-14,09-04-14,39,1,38,6,1,1,0,0,0,448,68,0
0,5,3,34,Qc SoDa,Moline,0,0,7,200,26,2,28-02-14,31-03-14,30,1,328,9,1,6,10,0,2,285,77,0
1,5,4,104,Peace Bicycles,Los Angeles,12,13,18,30000,36982,71,28-02-14,14-04-14,44,1,1373,387,1,1,30,0,63,1887,158,3
0,5,12,106,Albert Hayden,Buffalo,2,1,9,7000,1,1,28-02-14,01-04-14,31,1,674,1,1,1,1,0,0,278,51,0
1,3,6,37,Jacki Cheuk Ki Lai,Portimão,0,0,9,800,845,15,28-02-14,31-03-14,30,1,365,236,1,1,0,0,2,383,113,0
0,5,12,88,Alex P Tatum,Anchorage,2,0,11,52000,3267,30,28-02-14,21-04-14,51,1,101,71,1,1,16,0,43,1336,517,0
0,5,6,37,Monkey Time Media,Los Angeles,5,0,18,300000,13857,106,28-02-14,01-04-14,31,0,0,1960,1,1,0,0,13,1147,162,0
0,5,12,19,Tiffany Turner,Las Vegas,0,0,14,10000,2646,55,28-02-14,29-04-14,59,0,0,446,1,1,2,0,3,479,117,0
1,5,4,104,Jeff D. Grant,San Marcos,3,12,8,4900,8886,145,28-02-14,25-03-14,24,1,59,27,1,3,1,0,7,1085,69,1
1,5,4,104,Nikk Wong,Seattle,8,94,6,10000,55293,1032,28-02-14,04-04-14,34,1,1977,908,1,4,9,0,26,1200,292,3
0,1,13,89,Pascal Rapicault,Ottawa,2,0,9,120000,7403,91,01-03-14,16-04-14,45,0,0,56,1,1,0,0,11,1174,49,12
0,5,8,136,Matthew Cranston,Portland,5,0,8,7000,265,28,01-03-14,22-03-14,20,1,77,42,1,1,2,0,2,1071,101,0
1,5,12,19,Joe Wos,Pittsburgh,37,5,16,3000,10798,242,01-03-14,02-04-14,32,1,1187,695,1,1,1,0,0,287,148,9
0,5,7,55,Kevin Keiller,Pittsburgh,11,0,11,35000,2705,22,01-03-14,17-04-14,47,1,104,169,1,1,1,0,4,338,244,7
1,5,7,55,Topher Sabot / Cricket Creek Farm,Williamstown,17,16,28,85000,115000,846,01-03-14,31-03-14,29,0,0,1838,1,1,1,0,18,2167,187,0
0,5,12,88,David German,Cleveland,0,0,3,115000,32,3,01-03-14,30-04-14,59,0,0,11,0,1,0,0,0,157,49,0
1,5,6,52,Nancy Criss,Los Angeles,9,20,16,7500,23740,60,01-03-14,15-04-14,44,1,1286,1338,1,3,1,0,12,903,60,1
0,5,4,61,Alexander Patterson,Scottsdale,0,0,4,500,1,1,01-03-14,21-03-14,19,1,342,0,0,1,0,0,0,87,54,0
1,5,8,126,Nat Iwata,Portland,5,78,13,10000,21631,846,01-03-14,26-03-14,24,1,518,657,1,7,44,1,9,352,135,0
1,5,12,106,Mike Barkley,Ashburn,1,0,10,10000,10055,45,01-03-14,30-04-14,59,1,274,242,1,1,0,0,4,689,83,0
0,1,7,55,LS Cream inc,Montreal,3,3,13,100000,26858,120,01-03-14,31-03-14,29,1,313,2251,1,1,2,0,3,1297,149,0
1,5,7,55,Ron Jones,Greenville,13,6,7,5000,6115,105,01-03-14,31-03-14,29,1,158,754,1,1,3,0,2,238,73,0
0,0,13,89,Robert Whalley & Sebastian Llobera,Melbourne,1,0,10,10000,842,15,01-03-14,31-03-14,30,1,265,65,1,1,2,0,6,1479,146,0
1,5,6,119,Patrick Ford,San Francisco,4,0,8,6000,6342,44,01-03-14,01-04-14,30,1,622,238,1,2,5,0,5,1567,123,0
1,5,0,10,Meghan Wier,Tega Cay,2,0,4,500,500,9,01-03-14,31-03-14,29,1,354,0,0,1,0,0,5,170,42,3
0,1,8,136,Sickware Studios,Toronto,1,0,7,2000,248,17,01-03-14,31-03-14,29,1,127,26,1,2,0,0,3,245,83,1
1,5,4,35,FIBERwave PAVILION,Chicago,0,0,11,6500,6937,112,28-02-14,25-03-14,24,0,0,325,1,1,0,0,11,455,85,0
0,5,5,49,Bryan LaBar,Salt Lake City,3,13,13,16000,3233,138,01-03-14,31-03-14,29,1,301,271,1,1,1,0,10,945,161,0
1,5,13,63,Rich DeAngelis,West Chester,8,5,13,1200,1739,29,31-01-14,04-03-14,32,1,118,102,1,1,7,0,20,1175,395,0
1,3,6,119,Jared Jones,Devon,0,0,4,150,276,18,03-02-14,01-04-14,56,1,792,108,0,1,0,0,0,432,25,0
1,3,0,10,Libby Russell,Southampton,0,1,4,200,200,14,30-01-14,14-03-14,42,1,794,24,0,1,1,0,0,121,63,0
1,5,11,97,Shantre Pinkney,San Francisco,10,4,7,1731,1807,43,03-02-14,10-03-14,34,1,400,167,1,1,3,1,15,406,26,0
1,5,0,92,Students of AP Literature,Lexington,1,1,6,600,656,24,05-02-14,05-03-14,27,1,559,134,1,1,0,0,0,539,60,5
0,5,3,34,Vegas Loves Brazil Festival,Las Vegas,0,0,8,15000,210,3,01-03-14,22-03-14,20,1,786,208,1,1,5,0,0,420,19,0
1,5,8,126,Kevin Chenevert,New Orleans,49,180,26,9500,60902,962,01-03-14,23-04-14,52,1,225,810,1,1,1,0,44,3258,395,3
1,5,10,30,The Bodarks,Frisco,0,0,11,4600,4947,76,01-03-14,31-03-14,29,1,406,485,1,1,1,0,2,242,113,0
1,1,4,104,Zelos Watches,Singapore,9,158,8,30000,81934,178,01-03-14,31-03-14,29,0,0,664,1,1,3,0,19,1471,101,0
1,5,2,32,Phoenix Normand,San Francisco,15,9,7,6377,8087,139,01-03-14,31-03-14,29,1,499,361,1,2,2,1,7,895,96,0
0,5,7,55,White Rabbit Food Truck - Los Angeles,San Francisco,1,0,7,25000,2065,20,01-03-14,01-04-14,30,0,0,327,1,1,1,1,1,30,585,0
0,5,13,89,Anthony Sanchez,Sacramento,5,3,10,12000,4185,26,01-03-14,31-03-14,29,1,3339,217,1,2,1,0,8,516,112,3
1,5,7,55,Tanya Logan,Springfield,7,4,8,10000,10445,122,01-03-14,30-04-14,59,0,0,272,1,1,3,0,5,828,83,5
0,5,13,89,GrooveFox,New York,1,3,12,50000,7773,68,01-03-14,31-03-14,29,1,685,200,1,1,1,0,17,1344,189,2
1,5,10,102,Beth Crowley,Nashville,5,3,17,3000,4650,97,01-03-14,01-04-14,31,0,0,502,1,1,3,0,0,202,71,2
1,5,6,119,Axanar Productions,Los Angeles,25,170,11,10000,101171,2123,01-03-14,31-03-14,29,1,1475,12949,1,1,7,0,20,1552,67,0
1,1,10,102,Jane Siberry,Toronto,3,10,9,35000,45265,508,01-03-14,22-03-14,20,1,483,1279,0,1,1,0,0,254,38,0
1,5,8,126,"Andy ""Cosmo-Joe"" Watkins",Menasha,11,48,18,225,4386,201,01-03-14,23-03-14,21,1,514,383,1,5,12,0,5,493,30,1
1,5,6,119,chris fondulas,New York,3,6,16,15000,17167,196,01-03-14,31-03-14,29,1,396,347,1,1,6,0,15,1218,171,0
1,5,12,19,Daniel Boris,Leesburg,9,0,17,4000,7500,164,01-03-14,31-03-14,29,1,3361,473,1,1,16,0,25,564,112,1
1,5,8,126,phil hunter,Salt Lake City,20,444,15,40000,53982,975,01-03-14,10-04-14,39,1,301,672,1,1,56,0,28,525,198,0
0,5,12,106,Mitzva Judia,Loveland,5,0,10,5000,11,2,01-03-14,31-03-14,29,1,198,19,1,2,2,0,0,161,67,0
1,5,12,19,Casey Sean Harmon,Fayetteville,0,0,17,2000,2105,48,01-03-14,10-04-14,39,1,839,691,1,2,1,2,28,1533,357,1
0,5,0,10,Andromeda,Prescott,0,6,14,195000,890,7,01-03-14,07-04-14,36,0,0,32,1,1,6,0,14,531,109,3
1,3,6,119,the Heart Maker Crew,London,0,0,10,3000,3400,36,01-03-14,21-03-14,19,0,0,140,1,1,0,0,7,971,81,0
0,1,10,83,Katrina Howell,Toronto,0,0,10,1250,6,2,01-03-14,24-03-14,22,1,160,2,1,2,0,0,2,157,68,1
0,5,4,104,Bagolf,Paris,1,0,6,20000,790,4,01-03-14,31-03-14,30,0,0,9,1,1,0,0,0,49,112,6
1,5,12,11,Dacosta!,Vancouver,12,40,9,18000,19881,417,01-03-14,15-04-14,44,1,637,963,1,1,23,0,15,573,174,6
0,5,0,118,ZEDS Zombie Collectibles,Los Angeles,0,0,10,1200,537,7,01-03-14,31-03-14,29,0,0,318,1,1,2,0,36,843,113,0
1,5,10,30,Under The Big Oak Tree,Kansas City,0,1,13,4000,4343,92,01-03-14,01-04-14,30,1,492,236,1,1,2,0,0,232,152,0
1,3,12,11,Jeremy Tindall,Cardigan,4,1,4,5278,9285,65,01-03-14,31-03-14,29,1,27,111,1,1,1,0,10,665,97,0
0,5,8,136,Sir Force Games,Seattle,0,1,7,70000,261,15,01-03-14,30-04-14,59,1,524,17,1,1,2,0,5,589,84,0
0,5,4,104,Wanda Fernandes,Antelope,0,0,4,5000,1,1,01-03-14,31-03-14,29,0,0,1,1,1,0,0,9,651,95,0
1,3,6,52,"Lance Nielsen, Minu Habiba, Alex Tabrizi",London,10,0,11,10000,11330,125,01-03-14,30-03-14,29,1,717,2377,1,1,2,0,22,2774,283,0
1,3,8,126,World of Twilight,London,35,709,10,1000,20154,206,01-03-14,30-03-14,29,0,0,134,0,1,11,1,63,2722,122,3
0,3,13,63,Maketechnics,Edinburgh,2,9,16,12000,5646,119,01-03-14,31-03-14,29,1,448,160,1,2,3,1,22,937,119,0
0,3,8,136,RealLifeSpartan,London,0,0,2,10000,40,2,01-03-14,31-03-14,29,0,0,1,0,1,0,0,2,97,44,0
1,3,1,26,Hayley Spencer,Melksham,9,0,41,5000,5187,113,01-03-14,05-04-14,34,1,596,838,1,2,17,0,11,863,182,0
1,5,8,126,Scott Morton,Boise,5,51,5,5000,7805,205,01-03-14,26-03-14,24,1,192,104,1,3,0,0,12,732,53,0
1,5,7,55,Andrew Siemer,Austin,1,0,14,1000,1150,31,01-03-14,31-03-14,29,1,969,403,0,1,5,0,8,1039,548,0
0,3,5,49,Wayne Daniels,Shoreditch,1,1,16,60000,1246,6,01-03-14,31-03-14,29,1,187,277,1,1,0,1,22,930,91,0
0,3,0,10,Tanya-Anne Heasley,Norfolk,0,0,8,235,68,5,01-03-14,31-03-14,29,1,287,26,1,1,1,0,8,623,149,0
1,5,10,115,Brave Ulysses,San Francisco,0,0,5,1000,1180,19,01-03-14,31-03-14,29,0,0,100,1,1,1,0,0,135,50,0
0,5,8,126,Ars Felix,San Francisco,10,16,9,6000,4427,147,01-03-14,31-03-14,29,0,0,28,0,5,21,0,21,932,66,1
0,5,5,49,Mike Jones,Cleveland,2,0,5,5000,228,17,01-03-14,29-03-14,27,0,0,17,1,1,0,0,10,634,98,0
0,5,3,34,Mannakin Theater and Dance,Belgrade,0,2,9,7000,4155,30,01-03-14,24-03-14,22,1,868,305,1,1,1,0,3,721,326,0
1,3,10,30,The Dustbowl Children - EP Release,Cornwall and Isles of Scilly,0,0,7,350,410,17,01-03-14,30-04-14,59,1,433,113,0,1,1,0,0,276,46,0
1,5,8,126,Emergent Games,Dallas,40,3216,15,50000,164466,766,01-03-14,01-04-14,30,0,0,369,1,2,2,3,35,1461,246,11
0,3,6,52,Dave Jeffery,Birmingham,8,1,20,5000,1698,42,01-03-14,31-03-14,29,0,0,1581,1,1,0,0,0,291,189,0
1,5,13,127,Dan McKinney,Lehigh Valley,8,3,9,2500,3325,71,01-03-14,31-03-14,29,1,819,317,1,1,3,1,6,883,121,3
0,5,13,122,MobileSyncer,Brandywine Heights,0,10,8,25000,6871,48,01-03-14,30-04-14,59,0,0,52,1,2,0,0,23,1627,185,4
0,5,3,34,Hsiang Jones & Nicole Moriarty,Tallahassee,3,0,8,20000,2177,25,01-03-14,30-04-14,59,1,1922,285,1,1,0,1,1,382,64,0
1,5,0,80,Carolyn Fleder,Exeter,2,0,10,300,505,11,01-03-14,16-03-14,14,1,686,39,1,1,1,0,3,232,121,0
1,5,4,104,Sam Hunter,Ogden,6,54,16,85000,88268,555,01-03-14,30-04-14,59,1,410,5902,1,1,1,2,19,861,153,4
0,5,5,49,Ben Eisman,Starkville,0,0,14,7500,463,13,01-03-14,01-04-14,30,1,796,91,0,1,4,1,8,333,91,0
0,5,13,63,Zach Stein,Berkeley,2,10,11,70000,21093,57,01-03-14,31-03-14,29,1,650,937,1,1,4,0,19,2688,176,2
1,5,0,10,Alia and Jason Hoffman,SE Portland,0,2,8,6700,7975,132,01-03-14,31-03-14,30,1,346,501,1,1,2,0,7,735,100,1
0,5,12,88,Mary Baker,Paso Robles,0,0,6,5000,60,4,01-03-14,30-04-14,59,1,4036,29,0,1,0,0,0,383,173,0
1,5,4,104,Jacob Foose,Boulder,3,0,10,3000,3000,41,01-03-14,31-03-14,29,1,801,304,1,1,1,0,15,414,200,0
1,5,4,35,Jackson Robinson,Bartlett,23,727,10,60000,116525,1394,01-03-14,10-04-14,39,1,1137,351,0,7,114,0,25,490,521,0
0,5,6,52,Sarah London,Los Angeles,0,0,10,80000,200,2,01-03-14,05-04-14,34,1,244,106,0,1,3,1,15,634,127,0
1,3,0,10,VERB,London,1,2,8,1000,1015,35,01-03-14,31-03-14,29,0,0,163,1,1,0,0,8,332,108,0
1,1,12,106,Bryce Dymond,Ottawa,2,0,7,12500,12500,150,01-03-14,08-04-14,37,1,723,328,1,1,1,0,0,746,193,0
0,3,12,51,Elof 'L' Coulsen,Greater Manchester,3,0,14,3000,45,5,01-03-14,31-03-14,29,1,28,21,1,1,2,0,4,727,214,1
0,5,12,51,William D. Richards,North Attleboro,0,0,7,6600,325,8,01-03-14,31-03-14,29,0,0,80,0,1,2,0,0,569,75,0
1,5,8,126,Dale Tolley,Salt Lake City,8,80,11,8000,9125,210,01-03-14,01-04-14,30,1,425,172,1,1,13,1,27,2017,330,1
0,5,13,127,IconaSys Inc.,Irvine,2,0,7,10000,6505,13,01-03-14,26-03-14,24,0,0,288,1,1,1,0,7,353,241,0
0,3,8,136,Bern & Sean - Felstaf LTD,Gloucestershire,3,0,21,69000,3052,74,01-03-14,31-03-14,30,1,201,232,1,1,3,1,33,2294,225,0
1,1,6,119,Seb & Ben McKinnon,Montreal,7,17,10,25000,26988,237,01-03-14,31-03-14,29,0,0,1765,1,1,1,0,2,362,144,0
0,5,6,37,David Watkins,Salt Lake City,3,0,8,3000,572,12,01-03-14,01-04-14,30,1,243,75,1,1,8,0,1,236,106,4
1,5,10,83,Chelsea Laferla,Los Angeles,2,1,11,2500,2550,18,01-03-14,31-03-14,29,1,642,83,1,1,1,0,7,573,10,0
1,5,10,23,Kristin Lee,New York,0,0,7,5000,6000,43,01-03-14,01-04-14,30,0,0,101,1,1,0,1,0,233,149,0
